Area_NId;Area_Parent_NId;Area_Parent_GId;Area_ID;Area_Name;Area_GId;Area_Level;Area_Map;Area_Block;Area_Global
1062;1056;35c6bc5a-f92c-4a81-9c83-900dd6f30562;AFRCOM003009006;HADAOI;be2811eb-4f47-49ad-8e88-66cbda3e4622;5;;;FALSE
1063;1056;35c6bc5a-f92c-4a81-9c83-900dd6f30562;AFRCOM003009007;IVOINI;b9f98d43-89d7-457c-9ddf-e225935e56eb;5;;;FALSE
1064;1056;35c6bc5a-f92c-4a81-9c83-900dd6f30562;AFRCOM003009008;KOUA YA MITSAMIOULI;ee103a5f-a93a-49ba-a8eb-7848cdcc9523;5;;;FALSE
1065;1056;35c6bc5a-f92c-4a81-9c83-900dd6f30562;AFRCOM003009009;MEMBOIBOINI + GALAWA;c0f36ab2-aad9-4187-8f7b-900d300d8a62;5;;;FALSE
1066;1056;35c6bc5a-f92c-4a81-9c83-900dd6f30562;AFRCOM003009010;MEMBOIDJOU;59e8655b-9ba5-4f79-ad25-cc5476b57b9f;5;;;FALSE
1067;1056;35c6bc5a-f92c-4a81-9c83-900dd6f30562;AFRCOM003009011;MITSAMIOULI;aa4ed308-8c03-4b4a-b819-ef61f7474e89;5;;;FALSE
1068;1056;35c6bc5a-f92c-4a81-9c83-900dd6f30562;AFRCOM003009012;NDZAOUZE;80c452fa-8aa2-4803-aada-6358c9aa2af6;5;;;FALSE
1069;1056;35c6bc5a-f92c-4a81-9c83-900dd6f30562;AFRCOM003009013;NKOURANI YA MITSAMIHOULI;e1f08805-c77a-41ba-83bd-e46f686ee893;5;;;FALSE
1070;1056;35c6bc5a-f92c-4a81-9c83-900dd6f30562;AFRCOM003009014;NTSADJENI;2b55dadc-a02e-48bf-8159-dbe6c8739865;5;;;FALSE
1071;1056;35c6bc5a-f92c-4a81-9c83-900dd6f30562;AFRCOM003009015;OUELLAH YA MITSAMIHOULI;08cf133b-d391-4358-9a9f-57dd8a579aaa;5;;;FALSE
1072;1056;35c6bc5a-f92c-4a81-9c83-900dd6f30562;AFRCOM003009016;OUEMANI;ef1d9963-47e8-4896-8124-5f7a185d3f11;5;;;FALSE
1073;1056;35c6bc5a-f92c-4a81-9c83-900dd6f30562;AFRCOM003009017;OUHOZI;1e9166c4-ad84-4e92-88fa-26e2e3aca3e9;5;;;FALSE
1074;1056;35c6bc5a-f92c-4a81-9c83-900dd6f30562;AFRCOM003009018;OUZIO;61f5e587-7441-4ffb-a1e1-3557b0f95924;5;;;FALSE
1075;1056;35c6bc5a-f92c-4a81-9c83-900dd6f30562;AFRCOM003009019;PIDJANI YA MITSAMIHOULI;59a7fce1-c0f3-4cdb-8cac-414f40670a77;5;;;FALSE
1076;1056;35c6bc5a-f92c-4a81-9c83-900dd6f30562;AFRCOM003009020;SONGOMANI;f4cb1cd4-914e-4486-b0ab-ad54ac73b9d0;5;;;FALSE
1077;1056;35c6bc5a-f92c-4a81-9c83-900dd6f30562;AFRCOM003009021;TOIYFA-NGAZI;37343495-04fb-41f9-bd81-df7eb364aa76;5;;;FALSE
1079;1078;97ef98fc-92e6-490d-98b6-df3ad63a5b1d;AFRCOM003012001;BACHA;26e1847f-32b5-4d92-a84e-923b889c00d4;5;;;FALSE
1080;1078;97ef98fc-92e6-490d-98b6-df3ad63a5b1d;AFRCOM003012002;DACHE-PANGADJOU;b9859061-66b9-4262-ba3a-3713711459e5;5;;;FALSE
1081;1078;97ef98fc-92e6-490d-98b6-df3ad63a5b1d;AFRCOM003012003;DJOMANI;dfee742d-e504-4573-8a40-5e9fe9289499;5;;;FALSE
1082;1078;97ef98fc-92e6-490d-98b6-df3ad63a5b1d;AFRCOM003012004;HADOMBOE;df346b1f-3b46-4f01-9c00-20b4b209de5a;5;;;FALSE
1083;1078;97ef98fc-92e6-490d-98b6-df3ad63a5b1d;AFRCOM003012005;HAMRAMBA - CHEZANI;3a081ec6-c425-4bae-919e-07645a92e7ca;5;;;FALSE
1084;1078;97ef98fc-92e6-490d-98b6-df3ad63a5b1d;AFRCOM003012006;HANKOUNOU;83101973-39e6-4d52-b9aa-bf7986f96ba1;5;;;FALSE
1085;1078;97ef98fc-92e6-490d-98b6-df3ad63a5b1d;AFRCOM003012007;IROUNGOUDJANI;c84368df-8051-4409-98f1-d866177f4254;5;;;FALSE
1086;1078;97ef98fc-92e6-490d-98b6-df3ad63a5b1d;AFRCOM003012008;KOULE;238e92ad-b79e-4738-8f21-0dc760e9fe2a;5;;;FALSE
1087;1078;97ef98fc-92e6-490d-98b6-df3ad63a5b1d;AFRCOM003012009;MAGOUDJOU;50264204-fa44-41c0-9ebe-fd0413dbc31d;5;;;FALSE
1088;1078;97ef98fc-92e6-490d-98b6-df3ad63a5b1d;AFRCOM003012010;MBOUENI;5a8b4599-28ed-4172-ade7-c88f2ff3cc57;5;;;FALSE
1089;1078;97ef98fc-92e6-490d-98b6-df3ad63a5b1d;AFRCOM003012011;MORONI - CENTRE;7f539926-a9fb-470e-b885-1798141ebd9e;5;;;FALSE
1090;1078;97ef98fc-92e6-490d-98b6-df3ad63a5b1d;AFRCOM003012012;ZILIMADJOU;7452019c-5fd7-4a68-8b37-56b8e511889b;5;;;FALSE
1091;926;a4a19f70-76f0-44be-a65d-60a03d526656;AFRCOM003014018;SIMA;fe31f1af-a4ec-4618-afa0-9b0a7ac93a6a;5;;;FALSE
1092;926;a4a19f70-76f0-44be-a65d-60a03d526656;AFRCOM003014019;TSIDJE;6f1352b4-3b33-41a2-822f-ba6ddbb1f115;5;;;FALSE
1093;926;a4a19f70-76f0-44be-a65d-60a03d526656;AFRCOM003014020;VANADJOU;7168e736-af48-4245-99ee-b9820f1ad1c1;5;;;FALSE
1094;926;a4a19f70-76f0-44be-a65d-60a03d526656;AFRCOM003014021;VANAMBOINI;15d8bdc8-90e6-436d-9473-9d9ab7b06697;5;;;FALSE
1095;926;a4a19f70-76f0-44be-a65d-60a03d526656;AFRCOM003014022;VOIDJOU;c6c0b663-4946-4d70-a911-9817ce1dcbb6;5;;;FALSE
1096;926;a4a19f70-76f0-44be-a65d-60a03d526656;AFRCOM003014023;VOUNA MBADANI;05a99593-0216-49c7-89ed-e3a8cc25a578;5;;;FALSE
1097;926;a4a19f70-76f0-44be-a65d-60a03d526656;AFRCOM003014024;ZIVANDANI;e11324d7-30d3-4fea-9314-b960db2eadad;5;;;FALSE
